system:index,LAI,date,.geo
2016_01_29,0.4028811288257385,2016-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_02,0.5434758529648394,2016-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_06,0.5406554883230755,2016-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_10,0.4319344823288187,2016-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_14,0.527054400444412,2016-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_18,0.46791199597514477,2016-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_26,0.5129580135363373,2016-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_01,0.495391663926899,2016-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_05,0.5718626356184859,2016-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_09,0.5745057081637479,2016-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_13,0.6085185982971821,2016-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_17,0.5234373405738741,2016-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_21,0.5334066457310608,2016-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_25,0.45767583638486353,2016-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_29,0.3985444749282875,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_02,0.3507889113108903,2016-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_06,0.3625367034362287,2016-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_10,0.34092404797804465,2016-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_14,0.3104650141145222,2016-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_18,0.29390340335800574,2016-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_22,0.3316128538551286,2016-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_26,0.31566131372793016,2016-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_30,0.30259814980669913,2016-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_04,0.29437190359041226,2016-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_08,0.34969928690465946,2016-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_12,0.36381820603806214,2016-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_16,0.34008525400477746,2016-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_20,0.3123112394707855,2016-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_24,0.2704275170904791,2016-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_28,0.3543392247780721,2016-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_01,0.3631919802283207,2016-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_05,0.4101229210833548,2016-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_09,0.3730260920335058,2016-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_13,0.32884564150236817,2016-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_17,0.37574356343600185,2016-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_21,0.37458166585417924,2016-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_25,0.3472269774507644,2016-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_29,0.5438003786547513,2016-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_03,0.49587277653700684,2016-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_07,0.4500952305372569,2016-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_11,0.557276066525329,2016-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_15,0.38933134558481797,2016-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_19,0.7661537633067571,2016-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_23,0.7169354473000963,2016-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_27,0.29870035824821395,2016-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_31,0.935436388268496,2016-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_04,0.960680558232327,2016-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_08,0.8844074166449313,2016-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_12,1.057755620302238,2016-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_16,1.0835463738705455,2016-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_20,1.0151562517713921,2016-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_24,1.074898959266263,2016-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_28,0.6994801999841248,2016-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_01,1.132340403822815,2016-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_05,1.0614534560749023,2016-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_09,1.1494145872776387,2016-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_13,1.0067555579489083,2016-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_17,1.0598256090786362,2016-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_21,0.910172520321507,2016-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_25,0.8461457140589645,2016-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_29,0.7448946795605766,2016-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_03,0.6694502703867048,2016-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_07,0.7081434863446208,2016-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_11,0.6996447277426939,2016-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_15,0.6082137755506919,2016-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_19,0.6114194451687477,2016-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_23,0.5608215617808102,2016-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_27,0.49818387327055713,2016-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_31,0.4524627199691781,2016-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_04,0.30463280869338777,2016-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_08,0.4096207125131717,2016-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_12,0.3984141822755545,2016-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_16,0.3517030968487602,2016-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_20,0.3894600344472007,2016-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_24,0.33632465921065924,2016-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_28,0.3515736365593581,2016-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_02,0.31452410102933825,2016-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_06,0.27779638824649777,2016-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_10,0.3065362422346149,2016-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_14,0.29725122432321716,2016-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_18,0.31740154400761206,2016-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_22,0.27685774044347544,2016-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_26,0.324223603364617,2016-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_30,0.3147287217158673,2016-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_01,0.3442128055139855,2017-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_05,0.3361916462612807,2017-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_09,0.4956103896839597,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_13,0.41179844987592196,2017-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_17,0.4079191737204053,2017-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_21,0.37193643698088397,2017-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_25,0.4272009665612833,2017-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_29,0.6575462317707323,2017-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_02,0.5634835582599571,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_06,0.7350930867638812,2017-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_10,0.7575443904318332,2017-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_14,0.6873208758941954,2017-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_18,0.7008427619123176,2017-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_22,0.7707306392916656,2017-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_26,0.7073943961363617,2017-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_02,0.6988331424943532,2017-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_06,0.6540555171358303,2017-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_10,0.7127812985363902,2017-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_14,0.6091847869216724,2017-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_18,0.5838677769337979,2017-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_22,0.5574682281451552,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_26,0.5362916208464127,2017-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_30,0.4581842994320126,2017-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_03,0.40366382486649915,2017-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_07,0.37951721518699444,2017-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_11,0.3806154840318685,2017-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_15,0.3584239346083557,2017-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_19,0.3177762252428878,2017-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_23,0.3232291654857232,2017-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_27,0.33218565419977236,2017-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_01,0.339562761458833,2017-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_05,0.32372629156415483,2017-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_09,0.32008386522610754,2017-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_13,0.3398046640289252,2017-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_17,0.3196632636865499,2017-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_21,0.3268912898069267,2017-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_25,0.3443000555511382,2017-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_29,0.4613817497477478,2017-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_02,0.3914533427052172,2017-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_06,0.4116256362873639,2017-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_10,0.39221391159431096,2017-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_14,0.4836362193476681,2017-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_18,0.40810550749939967,2017-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_22,0.650774314963659,2017-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_26,0.37347602797963936,2017-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_30,0.6464665502737842,2017-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_04,0.5940424229369519,2017-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_08,0.8510301053204279,2017-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_12,0.6175714512453649,2017-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_16,1.2365309725985403,2017-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_20,0.901520854353952,2017-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_24,0.8666418198102152,2017-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_28,0.5258937782715652,2017-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_01,0.4771483555726847,2017-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_05,0.731582385751695,2017-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_09,0.5860188250365519,2017-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_13,0.8493376376024498,2017-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_17,1.044603602888646,2017-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_21,0.7697515503304668,2017-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_25,1.1775475585837778,2017-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_08_29,0.584698635028964,2017-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_02,1.1930436359926007,2017-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_06,1.0436746800140455,2017-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_10,1.1115774541703018,2017-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_14,0.8582297890190048,2017-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_18,1.070016977110653,2017-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_22,0.9532109129660878,2017-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_26,1.0188538041198472,2017-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_09_30,0.9520495822326932,2017-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_10_04,0.8689134649177457,2017-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_10_08,0.7687427018263826,2017-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_10_12,0.6579137710159051,2017-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_10_16,0.5930904009885808,2017-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_10_20,0.5753392587889844,2017-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_10_24,0.49025105717233075,2017-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_10_28,0.4185595630644404,2017-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_01,0.4660258807265633,2017-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_05,0.41334659097347365,2017-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_09,0.2801689215986232,2017-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_13,0.23881159986855635,2017-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_17,0.365925032010969,2017-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_21,0.3770530928827961,2017-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_25,0.3121124689805192,2017-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_11_29,0.2895875117562376,2017-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_03,0.15044466739220203,2017-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_07,0.3161561068788783,2017-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_11,0.3721022933387722,2017-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_15,0.3797003242189172,2017-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_19,0.2558686743300227,2017-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_23,0.3793110631206556,2017-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_27,0.3679879154763491,2017-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_12_31,0.27947444792092063,2017-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_01,0.30874370833900044,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_05,0.37141517027161347,2018-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_09,0.3901079024600221,2018-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_13,0.45388579166240733,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_17,0.4478554067375981,2018-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_21,0.42514886516866146,2018-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_25,0.49090336086843317,2018-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_01_29,0.5481221175963968,2018-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_02,0.586729328846131,2018-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_06,0.6129582101052635,2018-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_10,0.5128494294682155,2018-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_14,0.6360943575906658,2018-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_18,0.6446855124876679,2018-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_22,0.5756019930391023,2018-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_02_26,0.6466271100933031,2018-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_02,0.5926364971034022,2018-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_06,0.6525015021483511,2018-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_10,0.5784984468352858,2018-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_14,0.5378649086807142,2018-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_18,0.5514709716915875,2018-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_22,0.5074663858877362,2018-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_26,0.42314782273515117,2018-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_03_30,0.4056200188193625,2018-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_04_03,0.3252465790696861,2018-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_04_07,0.3829973811602164,2018-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_04_11,0.37600615597400644,2018-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_04_15,0.3209049451857488,2018-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_04_19,0.3018697495663548,2018-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_04_23,0.3419302039520603,2018-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_04_27,0.30306296552427364,2018-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_05_01,0.3063958926162309,2018-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_05_05,0.3076608149013062,2018-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_05_09,0.3361751334928005,2018-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_05_13,0.24635856564672035,2018-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_05_17,0.2738118856780099,2018-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_05_21,0.2940660888591578,2018-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_05_25,0.32500850272653603,2018-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_05_29,0.28044812203113223,2018-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_06_02,0.29256691645787775,2018-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_06_06,0.24600244311676023,2018-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_06_10,0.34698323262325526,2018-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_06_14,0.2537015202875036,2018-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_06_18,0.35887387055448405,2018-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_06_22,0.35319900914892466,2018-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_06_26,0.3001154953688446,2018-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_06_30,0.2766797136281743,2018-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_07_04,0.5917500878615052,2018-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_07_08,0.636119582346067,2018-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_07_12,0.5406200755042048,2018-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_07_16,0.5049956352670402,2018-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_07_20,0.38437836566258693,2018-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_07_24,0.6136789030349034,2018-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_07_28,0.8929336673960063,2018-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_08_01,0.6422409786071398,2018-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_08_05,0.45872124661307423,2018-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_08_09,0.745220192274988,2018-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_08_13,0.865405239946938,2018-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_08_17,0.6502940526262057,2018-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_08_21,0.5935367941319827,2018-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_08_25,0.6143234097067125,2018-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_08_29,0.7326781037786089,2018-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_09_02,0.36274955502398076,2018-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_09_06,1.1941726563651298,2018-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_09_10,1.0984291212715442,2018-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_09_14,1.1844743047603814,2018-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_09_18,0.921705193465365,2018-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_09_22,0.34703467411883493,2018-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_09_26,1.1117322037933388,2018-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_09_30,0.992286043057796,2018-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_10_04,0.7965569625993388,2018-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_10_08,0.7443717618783073,2018-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_10_12,0.7592557846882898,2018-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_10_16,0.6359476855578352,2018-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_10_20,0.6005270273334304,2018-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_10_24,0.5389546747990506,2018-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_10_28,0.5798476787798438,2018-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_11_01,0.5182235895343961,2018-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_11_05,0.4612140372347048,2018-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_11_09,0.45338296449898474,2018-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_11_13,0.46824341933802077,2018-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_11_17,0.46172139692468006,2018-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_11_21,0.42422522124395007,2018-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_11_25,0.40639992747957304,2018-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_11_29,0.3806097098049871,2018-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_12_03,0.34013626263999913,2018-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_12_07,0.3121003945041475,2018-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_12_11,0.3325158425157513,2018-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_12_15,0.402921796354233,2018-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_12_19,0.38516457511449065,2018-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_12_23,0.3891321475536167,2018-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_12_27,0.3416822541150823,2018-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2018_12_31,0.40702823878836897,2018-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_01_01,0.3683505362082248,2019-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_01_05,0.35142681834670686,2019-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_01_09,0.4021488425060238,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_01_13,0.4127451813577123,2019-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_01_17,0.42871270580502757,2019-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_01_21,0.3260468719901186,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_01_25,0.5903777294308167,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_01_29,0.5439762722235327,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_02_02,0.5364715413989618,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_02_06,0.6340340336086819,2019-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_02_10,0.49625882426261597,2019-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_02_14,0.6278987211899306,2019-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
